autor,link,link1,titulo,fecha,id
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre18ter.htm,Palabras al hacer entrega de la torre ex UNCTAD a la Secretaria de la Mujer,1972,Salvador Allende Palabras al hacer entrega de la torre ex-UNCTAD a la Secretaría de la Mujer _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre20.htm,Oficio a la Corte Suprema sobre la declaracion del Colegio de Abogados,1972,Salvador Allende Oficio a la Corte Suprema sobre la declaración del Colegio de Abogados _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre21.htm,Palabras en conferencia de prensa concedida a periodistas nacionales y extranjeros,1972,Salvador Allende Palabras en conferencia de prensa concedida a periodistas nacionales y extranjeros _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre24.htm,Palabras en la firma del Decreto que forma una Comision Bipartita entre el Gobierno y la Confederacion Nacional de Trabajadores del Transporte,1972,Salvador Allende Palabras en la firma del Decreto que forma una Comisión Bipartita entre el Gobierno y la Confederación Nacional de Trabajadores del Transporte _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre25.htm,Palabras en conmemoracion del segundo aniversario del asesinato del ex Comandante en Jefe del Ejercito Rene Schneider Chereau,1972,Salvador Allende Palabras en conmemoración del segundo aniversario del asesinato del ex Comandante en Jefe del Ejército Rene Schneider Chereau _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre27.htm,Palabras a traves de una cadena de radioemisoras y television de Santiago,1972,Salvador Allende Palabras a través de una cadena de radioemisoras y televisión de Santiago _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/octubre27bis.htm,Palabras en el Seminario La mujer de hoy en America Latina efectuado en el Edificio Gabriela Mistral,1972,Salvador Allende Palabras en el Seminario “La mujer de hoy en América Latina” efectuado en el Edificio Gabriela Mistral _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre03.htm,Gobierno popular ano II Discurso por radio y TV,1972,Salvador Allende Gobierno popular: año II. Discurso por radio y TV _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre03bis.htm,Palabras ante la manifestacion espontanea de celebracion del segundo aniversario del Gobierno Popular,1972,Salvador Allende Palabras ante la manifestación espontánea de celebración del segundo aniversario del Gobierno Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre03ter.htm,Palabras en la firma de decretos que designan a los Ministros de Salud Publica y Vivienda y Urbanismo,1972,Salvador Allende Palabras en la firma de decretos que designan a los Ministros de Salud Pública y Vivienda y Urbanismo _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre04.htm,Palabras en la visita que hiciera a la industria del Area Social ex Yarur,1972,Salvador Allende Palabras en la visita que hiciera a la industria del Área Social ex-Yarur _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre07.htm,Palabras en la visita que le hicieron 640 ninos de diferentes partes del pais,1972,Salvador Allende Palabras en la visita que le hicieron 640 niños de diferentes partes del país _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre09.htm,Palabras en la firma de proyecto de ley de Juegos Panamericanos 1975,1972,Salvador Allende Palabras en la firma de proyecto de ley de Juegos Panamericanos 1975 _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre10.htm,Palabras ante los obreros de la constructora Desco,1972,Salvador Allende Palabras ante los obreros de la constructora “Desco” _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre28.htm,Palabras ante el pueblo reunido en la Avenida Bernardo O Higgins,1972,Salvador Allende Palabras ante el pueblo reunido en la Avenida Bernardo O´Higgins _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre30.htm,Caera Allende Entrevista del periodista espanol Jose A Gurriaran,1972,Salvador Allende ¿Caerá Allende? Entrevista del periodista español José A. Gurriarán _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/noviembre30bis.htm,Palabras a su llegada al Aeropuerto Internacional Benito Juarez de la Ciudad de Mexico,1972,Salvador Allende Palabras a su llegada al Aeropuerto Internacional “Benito Juárez” de la Ciudad de México _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre.htm,Nuevos medicos para una nueva sociedad Discurso ante los estudiantes de la Escuela de Medicina de la Universidad de Chile,1972,Salvador Allende Nuevos médicos para una nueva sociedad. Discurso ante los estudiantes de la Escuela de Medicina de la Universidad de Chile _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre01.htm,Palabras pronunciadas en el Congreso Nacional de Mexico,1972,Salvador Allende Palabras pronunciadas en el Congreso Nacional de México _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre01bis.htm,Palabras pronunciadas en el Salon Molino del Rey del Hotel Camino Real de la Ciudad de Mexico,1972,"Salvador Allende Palabras, pronunciadas en el Salón “Molino del Rey” del Hotel Camino Real de la Ciudad de México _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre02.htm,Discurso ante los estudiantes de la Universidad de Guadalajara,1972,Salvador Allende Discurso ante los estudiantes de la Universidad de Guadalajara _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre03.htm,Mensaje al pueblo de Chile desde la ciudad de Guadalajara,1972,Salvador Allende Mensaje al pueblo de Chile desde la ciudad de Guadalajara _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre03bis.htm,Palabras en conferencia de prensa en el Hotel Camino Real de la ciudad de Guadalajara,1972,"Salvador Allende Palabras en conferencia de prensa, en el Hotel “Camino Real” de la ciudad de Guadalajara _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre04.htm,Discurso ante la Asamblea General de las Naciones Unidas,1972,Salvador Allende Discurso ante la Asamblea General de las Naciones Unidas _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre04bis.htm,Encuentro con la prensa internacional en la ONU,1972,Salvador Allende Encuentro con la prensa internacional en la ONU _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre05.htm,Mensaje en homenaje al poeta Pablo Neruda con ocasion del mitin popular en el Estadio Nacional de Argel,1972,"Salvador Allende Mensaje en homenaje al poeta Pablo Neruda, con ocasión del mitin popular en el Estadio Nacional de Argel _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre06.htm,Palabras pronunciadas en la cena ofrecida en su honor en el Kremlin Moscu,1972,"Salvador Allende Palabras pronunciadas en la cena ofrecida en su honor en el Kremlin, Moscú _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre07.htm,Discurso pronunciado en la Universidad de Lomonosov Moscu,1972,"Salvador Allende Discurso pronunciado en la Universidad de Lomonosov, Moscú _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre13.htm,Discurso en La Habana,1972,Salvador Allende Discurso en La Habana _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre14.htm,Palabras pronunciadas en el acto de masas con que el pueblo le diera la bienvenida al regreso de su gira por el exterior en la Plaza de la Constitucion,1972,"Salvador Allende Palabras pronunciadas en el acto de masas con que el pueblo le diera la bienvenida, al regreso de su gira por el exterior en la Plaza de la Constitución _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/diciembre27.htm,Palabras dando su saludo de ano nuevo al cuerpo diplomatico,1972,Salvador Allende Palabras dando su saludo de año nuevo al cuerpo diplomático _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero08.htm,Palabras pronunciadas en la inauguracion de los cursos auxiliares de parvulos,1973,Salvador Allende Palabras pronunciadas en la inauguración de los cursos auxiliares de párvulos _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero16.htm,Discurso ante grupo de pobladores de Villa Dulce,1973,Salvador Allende Discurso ante grupo de pobladores de Villa Dulce _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero18.htm,Decreto N 41 sobre la creacion de la Comision Nacional y Secretaria General de Comercializacion y Distribucion,1973,Salvador Allende Decreto N° 41 sobre la creación de la Comisión Nacional y Secretaría General de Comercialización y Distribución _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero22.htm,Discurso ante la asamblea de trabajadores de la industria textil ex Sumar,1973,Salvador Allende Discurso ante la asamblea de trabajadores de la industria textil ex-Sumar _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero24.htm,Proyecto de ley sobre el Area de Propiedad Social,1973,Salvador Allende Proyecto de ley sobre el Área de Propiedad Social _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero25.htm,Carta a la Comision Politica del Partido Socialista,1973,Salvador Allende Carta a la Comisión Política del Partido Socialista _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero27.htm,Organizar al pueblo Discurso pronunciado en Valparaiso,1973,Salvador Allende Organizar al pueblo. Discurso pronunciado en Valparaíso _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero29.htm,Carta respuesta a la Comision Politica del MAPU,1973,Salvador Allende Carta-respuesta a la Comisión Política del MAPU _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/enero29bis.htm,Carta respuesta a la Comision Politica del Partido Socialista,1973,Salvador Allende Carta-respuesta a la Comisión Política del Partido Socialista _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/febrero08.htm,Chile y el mar Tradicion marinera publicado en La Nacion,1973,"Salvador Allende Chile y el mar. Tradición marinera, publicado en La Nación _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/febrero09.htm,Palabras pronunciadas ante la delegacion de la Internacional Socialista,1973,Salvador Allende Palabras pronunciadas ante la delegación de la Internacional Socialista _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/febrero10.htm,Discurso en el acto de masas en el Estadio Nacional,1973,Salvador Allende Discurso en el acto de masas en el Estadio Nacional _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/febrero12.htm,No hay prensa libre Discurso pronunciado en el Dia Nacional de la Prensa,1973,Salvador Allende No hay prensa libre. Discurso pronunciado en el Día Nacional de la Prensa _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/febrero17.htm,Palabras pronunciadas en la inauguracion de la planta regional de ENAMI,1973,Salvador Allende Palabras pronunciadas en la inauguración de la planta regional de ENAMI _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/marzo04.htm,Discurso por radio y television sobre los resultados electorales,1973,Salvador Allende Discurso por radio y televisión sobre los resultados electorales _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/marzo07.htm,Palabras al partir la torta conmemorativa del primer ano de Comandari en el Area Social,1973,Salvador Allende Palabras al partir la torta conmemorativa del primer año de Comandari en el Área Social _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/marzo15.htm,Carta a Rafael Agustin Gumucio sobre el Partido Federado,1973,Salvador Allende Carta a Rafael Agustín Gumucio sobre el Partido Federado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril10.htm,Discurso en el Acto Inaugural de la Asamblea Sindical Mundial organizada por la Central Unica de Trabajadores,1973,"Salvador Allende Discurso en el Acto Inaugural de la Asamblea Sindical Mundial, organizada por la Central Única de Trabajadores _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril19.htm,Discurso en el 40 aniversario del Partido Socialista,1973,Salvador Allende Discurso en el 40 aniversario del Partido Socialista _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril19bis.htm,Entrevista en Chile Hoy,1973,Salvador Allende Entrevista en Chile Hoy _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril19ter.htm,Palabras pronunciadas en reunion con registro de comerciantes organizaciones del comercio y consejeros de la caja de comerciantes,1973,"Salvador Allende Palabras pronunciadas en reunión con registro de comerciantes, organizaciones del comercio y consejeros de la caja de comerciantes _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril26.htm,Palabras pronunciadas desde los balcones del Palacio de La Moneda,1973,Salvador Allende Palabras pronunciadas desde los balcones del Palacio de La Moneda _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril27.htm,Palabras pronunciadas desde los balcones de La Moneda,1973,Salvador Allende Palabras pronunciadas desde los balcones de La Moneda _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/abril30.htm,Carta en respuesta a la misiva enviada por Tschou En Lai,1973,Salvador Allende Carta en respuesta a la misiva enviada por Tschou-En-Lai _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/mayo01.htm,Palabras pronunciadas en el acto de celebracion del Dia del Trabajo,1973,Salvador Allende Palabras pronunciadas en el acto de celebración del Día del Trabajo _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/mayo04.htm,Palabras pronunciadas en la firma del Decreto que crea la Orden al Merito al Trabajo Manuel Rodriguez,1973,Salvador Allende Palabras pronunciadas en la firma del Decreto que crea la Orden al Mérito al Trabajo “Manuel Rodríguez” _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/mayo21.htm,Palabras desde los balcones de La Moneda,1973,Salvador Allende Palabras desde los balcones de La Moneda _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/mayo21bis.htm,Por la democracia y la revolucion contra la guerra civil Tercer mensaje al Congreso Pleno,1973,"Salvador Allende Por la democracia y la revolución, contra la guerra civil. Tercer mensaje al Congreso Pleno _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/mayo22.htm,Palabras pronunciadas en la designacion de Vicepresidente de la Republica con motivo de su viaje a la Republica Argentina,1973,"Salvador Allende Palabras pronunciadas en la designación de Vicepresidente de la República, con motivo de su viaje a la República Argentina _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/junio12.htm,Oficio al Presidente de la Corte Suprema de Justicia,1973,Salvador Allende Oficio al Presidente de la Corte Suprema de Justicia _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/junio17.htm,Palabras pronunciadas a traves de una red nacional de emisoras y television,1973,Salvador Allende Palabras pronunciadas a través de una red nacional de emisoras y televisión _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/junio21.htm,Palabras pronunciadas en el acto de solidaridad al gobierno decretado por la Central Unica de Trabajadores,1973,"Salvador Allende Palabras pronunciadas en el acto de solidaridad al gobierno, decretado por la Central Única de Trabajadores _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/junio24.htm,Palabras pronunciadas en la clausura del Primer Congreso del Partido Federado de la Unidad Popular,1973,Salvador Allende Palabras pronunciadas en la clausura del Primer Congreso del Partido Federado de la Unidad Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/junio29.htm,Palabras pronunciadas ante el pueblo reunido en la Plaza de la Constitucion,1973,Salvador Allende Palabras pronunciadas ante el pueblo reunido en la Plaza de la Constitución _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/julio05.htm,Palabras pronunciadas en la ceremonia en que designa Ministros de Estado,1973,Salvador Allende Palabras pronunciadas en la ceremonia en que designa Ministros de Estado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/julio06.htm,Palabras pronunciadas en el Salon Toesca a los companeros integrantes de las columnas contra el fascismo,1973,Salvador Allende Palabras pronunciadas en el Salón Toesca a los compañeros integrantes de las columnas contra el fascismo _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/julio09.htm,Palabras pronunciadas en la Escuela de Infanteria,1973,Salvador Allende Palabras pronunciadas en la Escuela de Infantería _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/julio25.htm,Palabras pronunciadas en la sala de plenarios del Edificio de la Cultura Gabriela Mistral con motivo del plenario de Federaciones convocado por la Central Unica de Trabajadores,1973,"Salvador Allende Palabras pronunciadas en la sala de plenarios del Edificio de la Cultura Gabriela Mistral, con motivo del plenario de Federaciones, convocado por la Central Única de Trabajadores _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/julio27.htm,Palabras pronunciadas ante el cobarde asesinato del Edecan de Navio Arturo Araya Peters,1973,Salvador Allende Palabras pronunciadas ante el cobarde asesinato del Edecán de Navío Arturo Araya Peters _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto06.htm,Declaracion sobre la campana contra las torturas en la Armada,1973,Salvador Allende Declaración sobre la campaña contra las torturas en la Armada _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto13.htm,Palabras pronunciadas a traves de una Red Nacional de Emisoras,1973,Salvador Allende Palabras pronunciadas a través de una Red Nacional de Emisoras _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto16.htm,Palabras pronunciadas a traves de una Red Voluntaria de Emisoras,1973,Salvador Allende Palabras pronunciadas a través de una Red Voluntaria de Emisoras _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto20.htm,Declaracion leida a traves de la Red nacional de Emisoras,1973,Salvador Allende Declaración leída a través de la Red nacional de Emisoras _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto20bis.htm,Palabras pronunciadas en la conmemoracion del 195 Aniversario del nacimiento del General Bernardo O Higgins R,1973,Salvador Allende Palabras pronunciadas en la conmemoración del 195° Aniversario del nacimiento del General Bernardo O’Higgins R. _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto23.htm,Carta al Presidente del Partido Democrata Cristiano Don Patricio Aylwin,1973,"Salvador Allende Carta al Presidente del Partido Demócrata Cristiano, Don Patricio Aylwin _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto23bis.htm,Palabras pronunciadas ante el pueblo reunido espontaneamente en la Plaza de la Constitucion,1973,Salvador Allende Palabras pronunciadas ante el pueblo reunido espontáneamente en la Plaza de la Constitución _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto24.htm,Comunicado en repuesta al acuerdo de la Camara de Diputados del 22 de agosto de 1973 declarando la ilegitimidad del Gobierno y llamando al golpe,1973,"Salvador Allende Comunicado en repuesta al acuerdo de la Cámara de Diputados del 22 de agosto de 1973, declarando la ilegitimidad del Gobierno y llamando al golpe _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto25.htm,Relevancia de una gestion Carta al General Carlos Prats con motivo de su renuncia a la Comandancia en Jefe y su retiro del Ejercito,1973,Salvador Allende Relevancia de una gestión. Carta al General Carlos Prats con motivo de su renuncia a la Comandancia en Jefe y su retiro del Ejército _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/agosto28.htm,Palabras pronunciadas en la ceremonia de juramento de Ministros,1973,Salvador Allende Palabras pronunciadas en la ceremonia de juramento de Ministros _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/septiembre12.htm,Proyecto de Bases para la reforma de la Constitucion Politica del Estado,1973,Salvador Allende Proyecto de Bases para la reforma de la Constitución Política del Estado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/septiembre04.htm,Discurso en el tercer aniversario del triunfo de la Unidad Popular,1973,Salvador Allende Discurso en el tercer aniversario del triunfo de la Unidad Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/septiembre08.htm,Entrevista de Jacques Segui para la television francesa,1973,Salvador Allende Entrevista de Jacques Ségui para la televisión francesa _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1973/11-09-73.htm,Ultimas palabras al pueblo de Chile Elocuciones radiales durante el golpe de estado del 11 de septiembre de 1973,1973,"Salvador Allende Últimas palabras al pueblo de
Chile: Elocuciones radiales durante el golpe de estado del 11 de septiembre de
1973 _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/cronologia.htm,Cronologia del Gobierno Popular del Companero Presidente Salvador Allende,1971,Salvador Allende Cronología del Gobierno Popular del Compañero Presidente Salvador Allende _
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1893/0011.htm,La huelga de los mineros ingleses,1893,Rosa Luxemburgo La huelga de los mineros ingleses _
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1894/0002.htm,El origen del primero de mayo,1894,"Rosa Luxemburgo 
        El origen del primero de mayo _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1896/vii.htm,Carta a Cezaryna Wojnarowska,1896,"Rosa Luxemburgo Carta a Cezaryna
        Wojnarowska _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1898/9/opor.htm,El oportunismo y el arte de lo posible,1898,"Rosa Luxemburgo 
      El oportunismo y el arte de lo posible _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1898/10/disc.htm,Discursos en el Congreso de Stuttgart,1898,"Rosa Luxemburgo 
      Discursos en el Congreso de Stuttgart _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1898/12/pol.htm,Para que sirve la politica colonial,1898,"Rosa Luxemburgo 
      Para qué sirve la política colonial? _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1899/xx/mill.htm,El Asunto Dreyfus y el caso Millerand,1899,"Rosa Luxemburgo 
      El ""Asunto Dreyfus"" y el ""caso Millerand"" _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1899/7/tac.htm,Una cuestion de tactica,1899,"Rosa Luxemburgo 
      Una cuestión de táctica _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1899/9/lib.htm,Libertad de critica y de la ciencia,1899,"Rosa Luxemburgo 
      Libertad de crítica y de la ciencia _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1899/10/han.htm,Discursos ante el Congreso de Hanover,1899,"Rosa Luxemburgo 
      Discursos ante el Congreso de Hanover _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1900/reform-revol.htm,HTML,1900,Rosa Luxemburgo HTML _
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1900/nacionalidad.htm,En defensa de la nacionalidad,1900,"Rosa Luxemburgo En defensa
        de la nacionalidad _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1900/9/14.htm,Sobre los mandatos polacos en el congreso socialista internacional de Paris,1900,"Rosa Luxemburgo 
      Sobre los mandatos polacos en el congreso socialista internacional de  
      París _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1900/9/17.htm,Sobre el militarismo y la politica colonial en el Congreso International Paris,1900,"Rosa Luxemburgo 
      Sobre el militarismo y la política colonial en el Congreso  International 
      París _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1902/4/tac.htm,HTML,1902,Rosa Luxemburgo HTML _
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1903/8/5.htm,Carta a Adolf Warszawski Warski,1903,"Rosa Luxemburgo 
      Carta a Adolf Warszawski-Warski _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1904/xx.htm,Masas y jefes,1904,"Rosa Luxemburgo 
      Masas y jefes _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/navidad.htm,Navidad en el asilo de noche,1909,Rosa Luxemburgo Navidad en el asilo de noche _
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1908/9/nur.htm,Discurso en el congreso socialdemocrata de Nuremberg,1908,"Rosa Luxemburgo 
      Discurso en el congreso socialdemócrata de Nuremberg _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1911/1.htm,Carta a Dittman Sobre la escuela del partido,1911,"Rosa Luxemburgo 
      Carta a Dittman Sobre la escuela del partido _"
Rosa Luxemburgo,https://www.marxists.org/espanol/luxem/index.htm,https://www.marxists.org/espanol/luxem/1911/7/a.htm,En relacion a Marruecos,1911,"Rosa Luxemburgo 
      En relacion a Marruecos _"
